,CountryName,RegionName,Jurisdiction,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H5_Investment in vaccines,H6_Facial Coverings,H6_Flag,H7_Vaccination policy,H7_Flag,H8_Protection of elderly people,H8_Flag,V1_Vaccine Prioritisation (summary),V2A_Vaccine Availability (summary),V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V4_Mandatory Vaccination (summary),ConfirmedCases,ConfirmedDeaths,cases,R_mean,R_var,Q0.025,Q0.5,Q0.975
2021-04-03,Aruba,,1,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,-1.0,2.0,1.0,0.0,-1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,2.0,5.0,0.0,9607.0,86.0,9607.0,1.0214231084841987,3.4298526160292266e-05,1.0099958149213735,1.0214119534413746,1.032913795210427
2021-04-04,Aruba,,1,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,-1.0,2.0,1.0,0.0,-1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,2.0,5.0,0.0,9638.0,90.0,9638.0,1.0205592082274493,3.4090419452975026e-05,1.0091392133604198,1.0205480579787802,1.0320425690130928
2021-04-05,Aruba,,1,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,-1.0,2.0,1.0,0.0,-1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,2.0,5.0,0.0,9681.0,90.0,9681.0,1.0198104274762125,3.38966903634195e-05,1.0084141375546487,1.019799336067371,1.0312591772201598
2021-04-06,Aruba,,1,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,-1.0,2.0,1.0,0.0,-1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,2.0,5.0,0.0,9760.0,91.0,9760.0,1.019240801467962,3.3705008122800165e-05,1.0078818146599064,1.0192297560017627,1.030662558724943
2021-04-07,Aruba,,1,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,-1.0,2.0,1.0,0.0,-1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,2.0,5.0,0.0,9834.0,92.0,9834.0,1.0186344507528453,3.3534809565913785e-05,1.0073279922350387,1.0186235097189784,1.0300142837692534
2021-04-08,Aruba,,1,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,-1.0,2.0,1.0,0.0,-1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,2.0,5.0,0.0,9896.0,92.0,9896.0,1.0179585817578982,3.33527105415222e-05,1.006668687541318,1.0179476567741843,1.0293055576456815
2021-04-09,Aruba,,1,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,-1.0,2.0,1.0,0.0,-1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,2.0,5.0,0.0,9958.0,92.0,9958.0,1.0173066925766507,3.3159538827450485e-05,1.0060414786918344,1.017295827434955,1.0286238628317543
2021-04-10,Aruba,,1,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,-1.0,2.0,1.0,0.0,-1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,2.0,5.0,0.0,10016.0,92.0,10016.0,1.0160561120406384,3.2988141093049384e-05,1.0048421182249545,1.0160453136132626,1.0273321500501802
2021-04-11,Aruba,,1,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,-1.0,2.0,1.0,0.0,-1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,2.0,5.0,0.0,10050.0,92.0,10050.0,1.0149374737972188,3.281656615087023e-05,1.00375144883,1.0149267173943493,1.026191878639259
2021-04-12,Aruba,,1,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,-1.0,2.0,1.0,0.0,-1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,2.0,5.0,0.0,10076.0,92.0,10076.0,1.0137445794560347,3.265085356971409e-05,1.0025791924546708,1.0137338501083066,1.0249768073891645
2021-04-13,Aruba,,1,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,-1.0,2.0,1.0,0.0,-1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,2.0,5.0,0.0,10122.0,92.0,10122.0,1.01296541265683,3.2489449737422196e-05,1.0018269498701031,1.0129547269122305,1.0241646016257597
2021-04-14,Aruba,,1,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,-1.0,2.0,1.0,0.0,-1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,2.0,5.0,0.0,10159.0,92.0,10159.0,1.0120232489162477,3.233892232143014e-05,1.000913480297084,1.0120125870633188,1.0232046814581315
2021-04-15,Aruba,,1,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,-1.0,2.0,1.0,0.0,-1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,2.0,5.0,0.0,10219.0,92.0,10219.0,1.0109888364575004,3.219853269596947e-05,0.9998935379197794,1.0109782398100708,1.0221302567705317
2021-04-16,Aruba,,1,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,-1.0,2.0,1.0,0.0,-1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,2.0,5.0,0.0,10264.0,92.0,10264.0,1.0098097011581344,3.205861695119412e-05,0.9987575778701072,1.0097991478089472,1.0209217982366674
2021-04-17,Aruba,,1,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,-1.0,2.0,1.0,0.0,-1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,2.0,5.0,0.0,10305.0,92.0,10305.0,1.0089111766986898,3.195853217258475e-05,0.9978795144283125,1.0089006530985598,1.0200026436982426
2021-04-18,Aruba,,1,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,-1.0,2.0,1.0,0.0,-1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,2.0,5.0,0.0,10324.0,92.0,10324.0,1.0082542144516768,3.18574774015971e-05,0.9972087992830343,1.0082436576129097,1.0193596232417663
2021-04-19,Aruba,,1,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,-1.0,2.0,1.0,0.0,-1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,2.0,5.0,0.0,10345.0,92.0,10345.0,1.0078187926684627,3.1765037955020886e-05,0.9967856288951278,1.007808254722073,1.0189118426994952
2021-04-20,Aruba,,1,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,-1.0,2.0,1.0,0.0,-1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,2.0,5.0,0.0,10399.0,94.0,10399.0,1.007119797892091,3.167464234547303e-05,0.996115942428162,1.0071092961289658,1.018189903985843
2021-04-21,Aruba,,1,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,-1.0,2.0,1.0,0.0,-1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,2.0,5.0,0.0,10437.0,94.0,10437.0,1.0064849820574833,3.1599900873397534e-05,0.9954842202372562,1.0064744909522192,1.0175459778976617
2021-04-22,Aruba,,1,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,-1.0,2.0,1.0,0.0,-1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,2.0,5.0,0.0,10469.0,95.0,10469.0,1.0058411632189612,3.1516919911591307e-05,0.9948726363798308,1.0058307281287655,1.0168689917929257
2021-04-23,Aruba,,1,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,-1.0,2.0,1.0,0.0,-1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,2.0,5.0,0.0,10505.0,97.0,10505.0,1.0054230823759425,3.1445056963963116e-05,0.9944444348359278,1.0054126497493083,1.0164473160705443
2021-04-24,Aruba,,1,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,-1.0,2.0,1.0,0.0,-1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,2.0,5.0,0.0,10522.0,98.0,10522.0,1.0050492367117472,3.1398401378061816e-05,0.9940937361230455,1.0050388424702335,1.016051078328016
2021-04-25,Aruba,,1,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,-1.0,2.0,1.0,0.0,-1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,5.0,1.0,2.0,1.0,2.0,2.0,0.16,0.16,2.0,2.0,2.0,2.0,5.0,0.0,10538.0,98.0,10538.0,1.0046472517147456,3.1348453206423614e-05,0.9936971741803604,1.0046368393648564,1.0156557806306652
2021-04-26,Aruba,,1,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,-1.0,2.0,1.0,0.0,-1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,5.0,1.0,2.0,1.0,2.0,2.0,0.16,0.16,2.0,2.0,2.0,2.0,5.0,0.0,10555.0,98.0,10555.0,1.0044797767098277,3.131172416532903e-05,0.9935540460423764,1.0044693826457356,1.0154641321846491
2021-04-27,Aruba,,1,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,-1.0,2.0,1.0,0.0,-1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,5.0,1.0,2.0,1.0,2.0,2.0,0.16,0.16,2.0,2.0,2.0,2.0,5.0,0.0,10570.0,98.0,10570.0,1.0042999263410297,3.126897625501288e-05,0.9933872914163997,1.0042895938864185,1.015264819166651
2021-04-28,Aruba,,1,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,-1.0,2.0,1.0,0.0,-1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,5.0,1.0,2.0,1.0,2.0,2.0,0.16,0.16,2.0,2.0,2.0,2.0,5.0,0.0,10585.0,98.0,10585.0,1.0040881612365942,3.1232678289508085e-05,0.993154203375501,1.0040777737889357,1.0150811500840775
2021-04-29,Aruba,,1,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,-1.0,2.0,1.0,0.0,-1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,5.0,1.0,2.0,1.0,2.0,2.0,0.16,0.16,2.0,2.0,2.0,2.0,5.0,0.0,10608.0,98.0,10608.0,1.0042027052845364,3.1193185042339176e-05,0.9932855478912831,1.0041923628184404,1.0151724246385774
2021-04-30,Aruba,,1,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,-1.0,2.0,1.0,0.0,-1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,5.0,1.0,2.0,1.0,2.0,2.0,0.16,0.16,2.0,2.0,2.0,2.0,5.0,0.0,10638.0,99.0,10638.0,1.004190033047597,3.115704306388162e-05,0.993288953609454,1.004179709164013,1.0151497822430133
2021-05-01,Aruba,,1,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,-1.0,2.0,1.0,0.0,-1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,5.0,1.0,2.0,1.0,2.0,2.0,0.16,0.16,2.0,2.0,2.0,2.0,5.0,0.0,10650.0,99.0,10650.0,1.0039344271659694,3.112534030465244e-05,0.9930214570561038,1.0039240659395507,1.0149145450392747
2021-05-02,Aruba,,1,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,-1.0,2.0,1.0,0.0,-1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,5.0,1.0,2.0,1.0,2.0,2.0,0.16,0.16,2.0,2.0,2.0,2.0,5.0,0.0,10650.0,99.0,10650.0,1.0038476337963937,3.108866803350549e-05,0.992946880820966,1.003837307030542,1.014807072908766
2021-05-03,Aruba,,1,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,-1.0,2.0,1.0,0.0,-1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,5.0,1.0,2.0,1.0,2.0,2.0,0.16,0.16,2.0,2.0,2.0,2.0,5.0,0.0,10679.0,100.0,10679.0,1.004020998323762,3.106435267945177e-05,0.9931205833886009,1.0040106739939567,1.0149800855520295
2021-05-04,Aruba,,1,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,-1.0,2.0,1.0,0.0,-1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,5.0,1.0,2.0,1.0,2.0,2.0,0.16,0.16,2.0,2.0,2.0,2.0,5.0,0.0,10704.0,100.0,10704.0,1.0040459106140731,3.1049038883009057e-05,0.993165653561335,1.004035624773819,1.014986881697288
2021-05-05,Aruba,,1,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,-1.0,2.0,1.0,0.0,-1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,5.0,1.0,2.0,1.0,2.0,2.0,0.16,0.16,2.0,2.0,2.0,2.0,5.0,0.0,10721.0,100.0,10721.0,1.0042531230954674,3.101349483405721e-05,0.9933681589251382,1.0042428336179254,1.0151949080469107
2021-05-06,Aruba,,1,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,-1.0,2.0,1.0,0.0,-1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,5.0,1.0,2.0,1.0,2.0,2.0,0.16,0.16,2.0,2.0,2.0,2.0,5.0,0.0,10721.0,100.0,10721.0,1.0042791676102345,3.0976847914202775e-05,0.9934164383701027,1.0042689173781736,1.0152161138418352
2021-05-07,Aruba,,1,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,-1.0,2.0,1.0,0.0,-1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,5.0,1.0,2.0,1.0,2.0,2.0,0.16,0.16,2.0,2.0,2.0,2.0,5.0,0.0,10736.0,100.0,10736.0,1.0044098097905014,3.092632794951028e-05,0.9935296829966459,1.004399527939666,1.015348367473174
2021-05-08,Aruba,,1,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,-1.0,2.0,1.0,0.0,-1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,5.0,1.0,2.0,1.0,2.0,3.0,0.05,0.05,2.0,2.0,2.0,2.0,5.0,0.0,10757.0,101.0,10757.0,1.004209610270924,3.089608957597196e-05,0.9933275085186747,1.0041993226348171,1.0151381658410665
2021-05-09,Aruba,,1,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,-1.0,2.0,1.0,0.0,-1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,5.0,1.0,2.0,1.0,2.0,3.0,0.05,0.05,2.0,2.0,2.0,2.0,5.0,0.0,10770.0,101.0,10770.0,1.0039382405625097,3.0863417828024776e-05,0.9930731811803576,1.0039279952788167,1.0148547294752195
2021-05-10,Aruba,,1,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,-1.0,2.0,1.0,0.0,-1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,5.0,1.0,2.0,1.0,2.0,3.0,0.05,0.05,2.0,2.0,2.0,2.0,5.0,0.0,10781.0,102.0,10781.0,1.0037466735431217,3.0835794558011276e-05,0.9928701429469516,1.0037363901119938,1.0146824843933469
2021-05-11,Aruba,,1,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,-1.0,2.0,1.0,0.0,-1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,5.0,1.0,2.0,1.0,2.0,3.0,0.05,0.05,2.0,2.0,2.0,2.0,5.0,0.0,10795.0,104.0,10795.0,1.0038483963996971,3.08166246712405e-05,0.9930056136967002,1.0038381794755273,1.0147492410188896
2021-05-12,Aruba,,1,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,-1.0,2.0,1.0,0.0,-1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,5.0,1.0,2.0,1.0,2.0,3.0,0.05,0.05,2.0,2.0,2.0,2.0,5.0,0.0,10814.0,104.0,10814.0,1.0038261059805564,3.079038353415307e-05,0.9929858300428158,1.0038159107030138,1.0147152471184349
2021-05-13,Aruba,,1,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,-1.0,2.0,1.0,0.0,-1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,5.0,1.0,2.0,1.0,2.0,3.0,0.05,0.05,2.0,2.0,2.0,2.0,5.0,0.0,10826.0,104.0,10826.0,1.0037687709501952,3.075636849613565e-05,0.9929589655711767,1.0037586154314726,1.0146362892835792
2021-05-14,Aruba,,1,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,-1.0,2.0,1.0,0.0,-1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,5.0,1.0,2.0,1.0,2.0,3.0,0.05,0.05,2.0,2.0,2.0,2.0,5.0,0.0,10838.0,104.0,10838.0,1.003696177484882,3.071477470692676e-05,0.9928406160085782,1.0036859348412426,1.0146099470388936
2021-05-15,Aruba,,1,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,-1.0,2.0,1.0,0.0,-1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,5.0,1.0,2.0,1.0,2.0,3.0,0.05,0.05,2.0,2.0,2.0,2.0,5.0,0.0,10849.0,104.0,10849.0,1.003570710495298,3.06686171030593e-05,0.9927292042322684,1.0035605154643772,1.0144583211974627
2021-05-16,Aruba,,1,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,-1.0,2.0,1.0,0.0,-1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,5.0,1.0,2.0,1.0,2.0,3.0,0.05,0.05,2.0,2.0,2.0,2.0,5.0,0.0,10854.0,104.0,10854.0,1.0034582840236874,3.0635036925331656e-05,0.9926306738028119,1.003448097608143,1.0143406716489278
2021-05-17,Aruba,,1,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,-1.0,2.0,1.0,0.0,-1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,5.0,1.0,2.0,1.0,2.0,3.0,0.05,0.05,2.0,2.0,2.0,2.0,5.0,0.0,10857.0,105.0,10857.0,1.0031817681333333,3.060695762865145e-05,0.992364823710004,1.0031715816802647,1.014062695624427
2021-05-18,Aruba,,1,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,-1.0,2.0,1.0,0.0,-1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,5.0,1.0,2.0,1.0,2.0,3.0,0.05,0.05,2.0,2.0,2.0,2.0,5.0,0.0,10869.0,105.0,10869.0,1.0031677091546611,3.059600209793312e-05,0.992340912961519,1.0031575170075695,1.014051610781428
2021-05-19,Aruba,,1,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,-1.0,2.0,1.0,0.0,-1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,5.0,1.0,2.0,1.0,2.0,3.0,0.05,0.05,2.0,2.0,2.0,2.0,5.0,0.0,10879.0,105.0,10879.0,1.0031811377633184,3.057139189228993e-05,0.9923804814407073,1.0031710149218254,1.0140316437079893
2021-05-20,Aruba,,1,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,-1.0,2.0,1.0,0.0,-1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,5.0,1.0,2.0,1.0,2.0,3.0,0.05,0.05,2.0,2.0,2.0,2.0,5.0,0.0,10892.0,106.0,10892.0,1.003093363847532,3.0541652744707594e-05,0.9922798189065144,1.0030831944097427,1.0139610688871046
2021-05-21,Aruba,,1,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,-1.0,2.0,1.0,0.0,-1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,5.0,1.0,2.0,1.0,2.0,3.0,0.05,0.05,2.0,2.0,2.0,2.0,5.0,0.0,10902.0,106.0,10902.0,1.003345589514422,3.0526246534140066e-05,0.9925421125374589,1.003335439491523,1.0142000284628416
2021-05-22,Aruba,,1,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,-1.0,2.0,1.0,0.0,-1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,5.0,1.0,2.0,1.0,2.0,3.0,0.05,0.05,2.0,2.0,2.0,2.0,5.0,0.0,10915.0,107.0,10915.0,1.0030507632428032,3.049553769461182e-05,0.9922541102820539,1.0030406251894255,1.0138987801178612
2021-05-23,Aruba,,1,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,-1.0,2.0,1.0,0.0,-1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,5.0,1.0,2.0,1.0,2.0,3.0,0.05,0.05,2.0,2.0,2.0,2.0,5.0,0.0,10917.0,107.0,10917.0,1.0031085141131957,3.0477157391189125e-05,0.9922986148745332,1.0030983517056846,1.0139761654545945
2021-05-24,Aruba,,1,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,-1.0,2.0,1.0,0.0,-1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,5.0,1.0,2.0,1.0,2.0,3.0,0.05,0.05,2.0,2.0,2.0,2.0,5.0,0.0,10922.0,107.0,10922.0,1.0032665989301592,3.0450632673282282e-05,0.9924642571813445,1.0032564523714091,1.0141266027145812
2021-05-25,Aruba,,1,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,-1.0,1.0,1.0,0.0,-1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,5.0,1.0,2.0,1.0,2.0,3.0,0.05,0.05,2.0,2.0,2.0,2.0,5.0,0.0,10936.0,107.0,10936.0,1.0031385399245623,3.042447654781852e-05,0.992359148244799,1.0031284352523409,1.0139753556024194
2021-05-26,Aruba,,1,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,-1.0,1.0,1.0,0.0,-1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,5.0,1.0,2.0,1.0,2.0,3.0,0.05,0.05,2.0,2.0,2.0,2.0,5.0,0.0,10951.0,107.0,10951.0,1.0030307089697117,3.0396944987159333e-05,0.9922487062870251,1.0030206353105076,1.0138502584920785
2021-05-27,Aruba,,1,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,-1.0,1.0,1.0,0.0,-1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,5.0,1.0,2.0,1.0,2.0,3.0,0.05,0.05,2.0,2.0,2.0,2.0,5.0,0.0,10957.0,107.0,10957.0,1.0027230691684674,3.0382163991276167e-05,0.9919505406786897,1.0027129731908206,1.0135529722458152
2021-05-28,Aruba,,1,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,-1.0,1.0,1.0,0.0,-1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,5.0,1.0,2.0,1.0,2.0,3.0,0.05,0.05,2.0,2.0,2.0,2.0,5.0,0.0,10969.0,107.0,10969.0,1.0030333112928078,3.0372918344059096e-05,0.992265116661255,1.0030232265777808,1.013858816507445
2021-05-29,Aruba,,1,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,-1.0,1.0,1.0,0.0,-1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,5.0,1.0,2.0,1.0,2.0,3.0,0.05,0.05,2.0,2.0,2.0,2.0,5.0,0.0,10974.0,107.0,10974.0,1.0030177218433165,3.0356101645994443e-05,0.9922487627046093,1.0030076409306452,1.0138420839135918
